,Unnamed: 0,book_id,user_id,rating
10064,10064,101,32305,3
10065,10065,101,32419,2
10066,10066,101,32635,3
10067,10067,101,33065,3
10068,10068,101,33147,3
10069,10069,101,33864,3
10070,10070,101,36031,5
10071,10071,101,36240,3
10072,10072,101,38475,5
10073,10073,101,38687,4
10074,10074,101,40468,4
10075,10075,101,41240,4
10076,10076,101,41300,5
10077,10077,101,41744,4
10078,10078,101,41997,4
10079,10079,101,43037,5
10080,10080,101,43985,4
10081,10081,101,45269,4
10082,10082,101,46421,5
10083,10083,101,46482,5
10084,10084,101,46977,4
10085,10085,101,47730,3
10086,10086,101,48440,4
10087,10087,101,49288,5
10088,10088,101,49289,5
10089,10089,101,49295,5
10090,10090,101,49297,5
10091,10091,101,49514,3
10092,10092,101,50096,5
10093,10093,101,50101,5
10094,10094,101,50102,5
10095,10095,101,50104,5
10096,10096,101,50133,5
10097,10097,101,52469,5
10098,10098,101,53245,4
10099,10099,101,53293,5
10100,10100,102,314,4
10101,10101,102,439,4
10102,10102,102,588,4
10103,10103,102,951,5
10104,10104,102,1169,5
10105,10105,102,2171,5
10106,10106,102,2487,5
10107,10107,102,2900,5
10108,10108,102,3022,4
10109,10109,102,3087,5
10110,10110,102,3662,4
10111,10111,102,3739,5
10112,10112,102,3922,4
10113,10113,102,5272,3
10114,10114,102,5629,4
10115,10115,102,5885,4
10116,10116,102,6063,5
10117,10117,102,6698,5
10118,10118,102,7001,4
10119,10119,102,8167,4
10120,10120,102,8484,5
10121,10121,102,8579,3
10122,10122,102,9244,5
10123,10123,102,9731,4
10124,10124,102,10146,3
10125,10125,102,10246,5
10126,10126,102,10249,5
10127,10127,102,10335,3
10128,10128,102,10751,4
10129,10129,102,11408,5
10130,10130,102,11691,4
10131,10131,102,11692,5
10132,10132,102,11854,3
10133,10133,102,11999,4
10134,10134,102,12455,3
10135,10135,102,12874,2
10136,10136,102,12946,4
10137,10137,102,13274,3
10138,10138,102,13407,4
10139,10139,102,14192,4
10140,10140,102,14372,5
10141,10141,102,14603,4
10142,10142,102,15494,3
10143,10143,102,15604,4
10144,10144,102,15889,3
10145,10145,102,17434,5
10146,10146,102,17566,5
10147,10147,102,17984,4
10148,10148,102,18100,5
10149,10149,102,18857,5
10150,10150,102,19724,5
10151,10151,102,20076,3
10152,10152,102,20406,5
10153,10153,102,20848,5
10154,10154,102,21217,4
10155,10155,102,21228,4
10156,10156,102,21487,4
10157,10157,102,21713,4
10158,10158,102,21733,3
10159,10159,102,23612,5
10160,10160,102,24326,4
10161,10161,102,24499,5
10162,10162,102,24834,5
10163,10163,102,25214,5
10164,10164,102,25278,5
10165,10165,102,25840,5
10166,10166,102,26145,4
10167,10167,102,26244,5
10168,10168,102,29123,3
10169,10169,102,30283,5
10170,10170,102,30681,3
10171,10171,102,30944,4
10172,10172,102,32055,4
10173,10173,102,32635,3
10174,10174,102,32918,5
10175,10175,102,33697,5
10176,10176,102,36099,5
10177,10177,102,36240,3
10178,10178,102,36695,4
10179,10179,102,37690,3
10180,10180,102,37834,4
10181,10181,102,37855,4
10182,10182,102,38475,5
10183,10183,102,39703,5
10184,10184,102,42404,3
10185,10185,102,42508,5
10186,10186,102,42574,4
10187,10187,102,43602,5
10188,10188,102,44397,5
10189,10189,102,45554,4
10190,10190,102,47411,3
10191,10191,102,47478,2
10192,10192,102,47800,2
10193,10193,102,48482,4
10194,10194,102,48687,5
10195,10195,102,49298,5
10196,10196,102,50104,5
10197,10197,102,50133,5
10198,10198,102,50999,5
10199,10199,102,53292,5
10200,10200,103,314,5
10201,10201,103,439,4
10202,10202,103,951,3
10203,10203,103,1393,3
10204,10204,103,2276,4
10205,10205,103,3114,5
10206,10206,103,4536,2
10207,10207,103,4606,5
10208,10208,103,5885,4
10209,10209,103,6323,3
10210,10210,103,6342,4
10211,10211,103,7152,4
10212,10212,103,8258,5
10213,10213,103,8484,5
10214,10214,103,8612,4
10215,10215,103,9011,2
10216,10216,103,9257,5
10217,10217,103,9731,5
10218,10218,103,9771,5
10219,10219,103,10120,5
10220,10220,103,11837,4
10221,10221,103,11927,5
10222,10222,103,12381,5
10223,10223,103,12455,3
10224,10224,103,12466,4
10225,10225,103,13274,4
10226,10226,103,13282,2
10227,10227,103,13879,3
10228,10228,103,14192,5
10229,10229,103,14222,4
10230,10230,103,14248,5
10231,10231,103,15020,2
10232,10232,103,15547,3
10233,10233,103,15604,5
10234,10234,103,15748,4
10235,10235,103,15935,5
10236,10236,103,16569,5
10237,10237,103,16821,3
10238,10238,103,17228,4
10239,10239,103,17643,5
10240,10240,103,19668,4
10241,10241,103,19729,4
10242,10242,103,19942,3
10243,10243,103,20076,4
10244,10244,103,20406,4
10245,10245,103,20967,5
10246,10246,103,21217,5
10247,10247,103,21228,4
10248,10248,103,21724,3
10249,10249,103,21733,2
10250,10250,103,22164,4
10251,10251,103,23497,5
10252,10252,103,23558,3
10253,10253,103,24143,4
10254,10254,103,24499,4
10255,10255,103,24567,5
10256,10256,103,25840,5
10257,10257,103,26750,4
10258,10258,103,26800,4
10259,10259,103,27612,5
10260,10260,103,27934,3
10261,10261,103,28767,2
10262,10262,103,28824,4
10263,10263,103,29703,5
10264,10264,103,30681,4
10265,10265,103,31001,5
10266,10266,103,31198,4
10267,10267,103,32055,4
10268,10268,103,32576,1
10269,10269,103,32592,5
10270,10270,103,32635,4
10271,10271,103,32745,4
10272,10272,103,33207,5
10273,10273,103,35608,5
10274,10274,103,36099,5
10275,10275,103,36695,5
10276,10276,103,37153,3
10277,10277,103,37690,4
10278,10278,103,38798,4
10279,10279,103,39703,5
10280,10280,103,39933,5
10281,10281,103,40126,5
10282,10282,103,40251,3
10283,10283,103,40490,4
10284,10284,103,41074,5
10285,10285,103,42810,3
10286,10286,103,43622,5
10287,10287,103,44397,5
10288,10288,103,45269,3
10289,10289,103,45493,4
10290,10290,103,45554,4
10291,10291,103,45811,5
10292,10292,103,46139,5
10293,10293,103,47800,5
10294,10294,103,49298,5
10295,10295,103,49382,5
10296,10296,103,50593,4
10297,10297,103,51460,5
10298,10298,103,52036,5
10299,10299,103,53293,5
10300,10300,104,314,4
10301,10301,104,1393,4
10302,10302,104,2324,5
10303,10303,104,3641,5
10304,10304,104,3662,3
10305,10305,104,3827,3
10306,10306,104,3922,5
10307,10307,104,4606,4
10308,10308,104,6025,2
10309,10309,104,6063,5
10310,10310,104,6252,2
10311,10311,104,6342,5
10312,10312,104,8440,4
10313,10313,104,8454,4
10314,10314,104,8612,4
10315,10315,104,8909,4
10316,10316,104,9244,4
10317,10317,104,9246,2
10318,10318,104,9771,5
10319,10319,104,9804,2
10320,10320,104,10509,5
10321,10321,104,10610,4
10322,10322,104,10751,3
10323,10323,104,10944,4
10324,10324,104,11272,3
10325,10325,104,11445,5
10326,10326,104,11691,5
10327,10327,104,11837,4
10328,10328,104,11854,5
10329,10329,104,12381,4
10330,10330,104,12455,2
10331,10331,104,13879,2
10332,10332,104,13991,4
10333,10333,104,14222,5
10334,10334,104,14235,4
10335,10335,104,14546,5
10336,10336,104,16346,3
10337,10337,104,16569,5
10338,10338,104,16576,3
10339,10339,104,17105,3
10340,10340,104,17434,2
10341,10341,104,17566,2
10342,10342,104,17643,1
10343,10343,104,18031,2
10344,10344,104,18313,5
10345,10345,104,18316,5
10346,10346,104,18857,5
10347,10347,104,19729,4
10348,10348,104,20406,2
10349,10349,104,20782,3
10350,10350,104,21733,1
10351,10351,104,21781,4
10352,10352,104,22243,3
10353,10353,104,22602,4
10354,10354,104,25164,4
10355,10355,104,25214,4
10356,10356,104,26145,4
10357,10357,104,26244,1
10358,10358,104,26282,4
10359,10359,104,26398,2
10360,10360,104,26661,4
10361,10361,104,27027,4
10362,10362,104,27612,5
10363,10363,104,27934,5
10364,10364,104,28767,3
10365,10365,104,28831,3
10366,10366,104,29123,3
10367,10367,104,30313,4
10368,10368,104,30794,4
10369,10369,104,30833,3
10370,10370,104,31001,4
10371,10371,104,32419,3
10372,10372,104,32923,5
10373,10373,104,35608,3
10374,10374,104,36031,5
10375,10375,104,36240,4
10376,10376,104,37284,4
10377,10377,104,37834,5
10378,10378,104,38080,5
10379,10379,104,41074,4
10380,10380,104,42574,5
10381,10381,104,42810,3
10382,10382,104,43985,4
10383,10383,104,44243,3
10384,10384,104,44397,3
10385,10385,104,45269,5
10386,10386,104,45554,3
10387,10387,104,45811,2
10388,10388,104,46139,4
10389,10389,104,47476,1
10390,10390,104,47730,3
10391,10391,104,47746,4
10392,10392,104,47800,5
10393,10393,104,48687,5
10394,10394,104,48822,3
10395,10395,104,49152,4
10396,10396,104,49514,4
10397,10397,104,51480,1
10398,10398,104,52036,2
10399,10399,104,53245,4
10400,10400,105,314,3
10401,10401,105,725,3
10402,10402,105,1772,1
10403,10403,105,2077,2
10404,10404,105,2271,3
10405,10405,105,2477,4
10406,10406,105,2665,3
10407,10407,105,2721,2
10408,10408,105,3114,4
10409,10409,105,3362,3
10410,10410,105,3362,4
10411,10411,105,3465,5
10412,10412,105,4901,2
10413,10413,105,4967,4
10414,10414,105,5109,2
10415,10415,105,5172,3
10416,10416,105,5487,4
10417,10417,105,5610,1
10418,10418,105,6397,4
10419,10419,105,6596,3
10420,10420,105,6958,2
10421,10421,105,7563,1
10422,10422,105,8337,2
10423,10423,105,8444,2
10424,10424,105,8828,4
10425,10425,105,11502,3
10426,10426,105,13003,3
10427,10427,105,13282,5
10428,10428,105,14411,2
10429,10429,105,14839,4
10430,10430,105,15054,3
10431,10431,105,16403,5
10432,10432,105,16587,2
10433,10433,105,17207,3
10434,10434,105,17242,3
10435,10435,105,17329,4
10436,10436,105,17747,3
10437,10437,105,17832,4
10438,10438,105,18068,5
10439,10439,105,18199,3
10440,10440,105,18433,4
10441,10441,105,18798,2
10442,10442,105,18957,3
10443,10443,105,19926,4
10444,10444,105,20375,4
10445,10445,105,20782,3
10446,10446,105,21228,4
10447,10447,105,21877,3
10448,10448,105,23063,3
10449,10449,105,23185,3
10450,10450,105,23956,4
10451,10451,105,24288,2
10452,10452,105,24582,3
10453,10453,105,25320,3
10454,10454,105,25678,3
10455,10455,105,26579,2
10456,10456,105,26825,2
10457,10457,105,27808,3
10458,10458,105,32033,4
10459,10459,105,32139,3
10460,10460,105,32635,3
10461,10461,105,33119,3
10462,10462,105,33147,2
10463,10463,105,33207,3
10464,10464,105,33409,3
10465,10465,105,34167,2
10466,10466,105,34363,2
10467,10467,105,34531,1
10468,10468,105,35259,1
10469,10469,105,37035,3
10470,10470,105,37041,4
10471,10471,105,37153,3
10472,10472,105,37611,4
10473,10473,105,37897,4
10474,10474,105,38070,4
10475,10475,105,39195,4
10476,10476,105,40126,4
10477,10477,105,40819,2
10478,10478,105,41318,5
10479,10479,105,41577,5
10480,10480,105,43176,2
10481,10481,105,43343,2
10482,10482,105,44023,3
10483,10483,105,44836,3
10484,10484,105,46133,4
10485,10485,105,46479,4
10486,10486,105,48050,3
10487,10487,105,48291,4
10488,10488,105,48297,2
10489,10489,105,48482,3
10490,10490,105,48687,5
10491,10491,105,49998,3
10492,10492,105,50715,5
10493,10493,105,50753,4
10494,10494,105,51065,3
10495,10495,105,51612,5
10496,10496,105,51692,3
10497,10497,105,51834,5
10498,10498,105,51838,3
10499,10499,105,52583,1
10500,10500,106,173,2
10501,10501,106,314,4
10502,10502,106,725,4
10503,10503,106,1185,5
10504,10504,106,2171,4
10505,10505,106,2283,3
10506,10506,106,2487,3
10507,10507,106,2665,4
10508,10508,106,3005,5
10509,10509,106,3662,4
10510,10510,106,3688,4
10511,10511,106,3918,4
10512,10512,106,4821,4
10513,10513,106,5152,3
10514,10514,106,6252,3
10515,10515,106,6567,3
10516,10516,106,6596,4
10517,10517,106,6630,5
10518,10518,106,6634,3
10519,10519,106,6698,4
10520,10520,106,8909,3
10521,10521,106,9561,4
10522,10522,106,10610,4
10523,10523,106,10727,4
10524,10524,106,11599,5
10525,10525,106,11691,4
10526,10526,106,11927,5
10527,10527,106,12471,3
10528,10528,106,13000,4
10529,10529,106,13084,5
10530,10530,106,13163,4
10531,10531,106,13189,4
10532,10532,106,13544,4
10533,10533,106,13991,5
10534,10534,106,14293,4
10535,10535,106,14546,5
10536,10536,106,14936,3
10537,10537,106,17105,3
10538,10538,106,17663,5
10539,10539,106,17804,4
10540,10540,106,17832,4
10541,10541,106,17883,4
10542,10542,106,17984,5
10543,10543,106,18179,5
10544,10544,106,18361,4
10545,10545,106,18957,4
10546,10546,106,19191,3
10547,10547,106,19526,3
10548,10548,106,19668,5
10549,10549,106,20991,5
10550,10550,106,21487,5
10551,10551,106,21713,5
10552,10552,106,21724,4
10553,10553,106,22534,3
10554,10554,106,22913,3
10555,10555,106,23497,5
10556,10556,106,23576,4
10557,10557,106,23711,3
10558,10558,106,24326,3
10559,10559,106,24389,4
10560,10560,106,24845,5
10561,10561,106,26629,5
10562,10562,106,27027,3
10563,10563,106,27585,5
10564,10564,106,28943,4
10565,10565,106,29644,5
10566,10566,106,29951,3
10567,10567,106,32033,3
10568,10568,106,32576,2
10569,10569,106,33065,4
10570,10570,106,33119,4
10571,10571,106,33147,3
10572,10572,106,33716,4
10573,10573,106,34688,3
10574,10574,106,35259,4
10575,10575,106,35739,3
10576,10576,106,35866,2
10577,10577,106,36031,4
10578,10578,106,37035,4
10579,10579,106,37099,4
10580,10580,106,39032,4
10581,10581,106,40167,5
10582,10582,106,41240,5
10583,10583,106,41300,5
10584,10584,106,41861,5
10585,10585,106,43037,5
10586,10586,106,43985,3
10587,10587,106,44650,3
10588,10588,106,45269,3
10589,10589,106,45593,3
10590,10590,106,46977,4
10591,10591,106,47018,4
10592,10592,106,48389,3
10593,10593,106,49288,5
10594,10594,106,49289,5
10595,10595,106,49295,5
10596,10596,106,49297,5
10597,10597,106,50104,5
10598,10598,106,50342,5
10599,10599,106,51166,4
10600,10600,107,1037,2
10601,10601,107,1677,5
10602,10602,107,1794,5
10603,10603,107,3662,3
10604,10604,107,3918,2
10605,10605,107,4289,4
10606,10606,107,4536,3
10607,10607,107,5885,4
10608,10608,107,6025,4
10609,10609,107,7001,3
10610,10610,107,8388,3
10611,10611,107,8484,4
10612,10612,107,8749,3
10613,10613,107,8833,3
10614,10614,107,9244,3
10615,10615,107,9384,1
10616,10616,107,9722,2
10617,10617,107,9804,2
10618,10618,107,9843,5
10619,10619,107,10249,4
10620,10620,107,10509,3
10621,10621,107,11239,1
10622,10622,107,11408,4
10623,10623,107,12135,1
10624,10624,107,12466,2
10625,10625,107,12874,4
10626,10626,107,12946,3
10627,10627,107,13019,3
10628,10628,107,13163,2
10629,10629,107,13299,5
10630,10630,107,13360,4
10631,10631,107,13580,5
10632,10632,107,13629,3
10633,10633,107,13776,4
10634,10634,107,15010,5
10635,10635,107,15020,2
10636,10636,107,15054,3
10637,10637,107,15522,3
10638,10638,107,16046,3
10639,10639,107,16177,5
10640,10640,107,16913,3
10641,10641,107,17222,3
10642,10642,107,17475,3
10643,10643,107,17566,3
10644,10644,107,18031,4
10645,10645,107,18053,4
10646,10646,107,19191,4
10647,10647,107,19724,1
10648,10648,107,19984,5
10649,10649,107,20363,2
10650,10650,107,21217,3
10651,10651,107,21228,2
10652,10652,107,21487,3
10653,10653,107,21676,4
10654,10654,107,22368,4
10655,10655,107,23004,3
10656,10656,107,23603,4
10657,10657,107,24389,4
10658,10658,107,25030,4
10659,10659,107,26579,3
10660,10660,107,26629,3
10661,10661,107,27267,5
10662,10662,107,27612,2
10663,10663,107,27900,4
10664,10664,107,30290,3
10665,10665,107,30601,4
10666,10666,107,30681,4
10667,10667,107,32199,4
10668,10668,107,32592,4
10669,10669,107,35259,3
10670,10670,107,36695,3
10671,10671,107,37035,4
10672,10672,107,37041,3
10673,10673,107,37690,1
10674,10674,107,38766,5
10675,10675,107,40346,3
10676,10676,107,40566,5
10677,10677,107,41113,3
10678,10678,107,41402,3
10679,10679,107,41577,4
10680,10680,107,41997,2
10681,10681,107,42404,5
10682,10682,107,43037,3
10683,10683,107,43343,2
10684,10684,107,44171,1
10685,10685,107,45554,1
10686,10686,107,46139,4
10687,10687,107,46479,4
10688,10688,107,46823,5
10689,10689,107,47018,4
10690,10690,107,47746,4
10691,10691,107,48050,3
10692,10692,107,48389,3
10693,10693,107,48687,5
10694,10694,107,49382,4
10695,10695,107,50753,5
10696,10696,107,51166,4
10697,10697,107,51452,2
10698,10698,107,51838,4
10699,10699,107,52583,3
10700,10700,108,35,2
10701,10701,108,173,3
10702,10702,108,368,3
10703,10703,108,439,3
10704,10704,108,1088,2
10705,10705,108,1677,4
10706,10706,108,2077,4
10707,10707,108,2900,1
10708,10708,108,5152,4
10709,10709,108,5379,3
10710,10710,108,5629,1
10711,10711,108,5885,3
10712,10712,108,6025,3
10713,10713,108,6342,3
10714,10714,108,7001,4
10715,10715,108,7152,2
10716,10716,108,7979,4
10717,10717,108,8096,3
10718,10718,108,8370,4
10719,10719,108,8388,4
10720,10720,108,8569,3
10721,10721,108,9011,2
10722,10722,108,9244,2
10723,10723,108,9384,3
10724,10724,108,9804,2
10725,10725,108,10249,2
10726,10726,108,10256,3
10727,10727,108,10297,3
10728,10728,108,10509,1
10729,10729,108,11239,2
10730,10730,108,11272,1
10731,10731,108,11285,2
10732,10732,108,11408,3
10733,10733,108,11599,3
10734,10734,108,11854,3
10735,10735,108,11927,2
10736,10736,108,12145,3
10737,10737,108,12361,2
10738,10738,108,12471,1
10739,10739,108,12861,5
10740,10740,108,13112,1
10741,10741,108,13544,2
10742,10742,108,13776,4
10743,10743,108,13879,3
10744,10744,108,13925,3
10745,10745,108,14234,1
10746,10746,108,14936,2
10747,10747,108,15547,1
10748,10748,108,15608,3
10749,10749,108,15748,1
10750,10750,108,16177,2
10751,10751,108,17359,2
10752,10752,108,17984,3
10753,10753,108,18179,3
10754,10754,108,18957,3
10755,10755,108,20074,3
10756,10756,108,21487,4
10757,10757,108,21676,5
10758,10758,108,21713,4
10759,10759,108,22313,5
10760,10760,108,22368,4
10761,10761,108,23576,4
10762,10762,108,23603,5
10763,10763,108,24326,4
10764,10764,108,25048,3
10765,10765,108,26053,2
10766,10766,108,26097,3
10767,10767,108,26146,4
10768,10768,108,26579,3
10769,10769,108,27267,5
10770,10770,108,27585,3
10771,10771,108,29123,3
10772,10772,108,29703,5
10773,10773,108,29951,1
10774,10774,108,30233,2
10775,10775,108,32055,4
10776,10776,108,32918,5
10777,10777,108,32923,3
10778,10778,108,32952,3
10779,10779,108,33119,4
10780,10780,108,33147,1
10781,10781,108,33455,3
10782,10782,108,33716,2
10783,10783,108,35259,4
10784,10784,108,36240,5
10785,10785,108,37035,5
10786,10786,108,38798,4
10787,10787,108,39618,4
10788,10788,108,39933,5
10789,10789,108,41577,3
10790,10790,108,42355,4
10791,10791,108,44171,1
10792,10792,108,47746,3
10793,10793,108,47800,2
10794,10794,108,48389,4
10795,10795,108,51166,4
10796,10796,108,52007,4
10797,10797,108,52136,4
10798,10798,108,52469,5
10799,10799,108,53145,4
10800,10800,109,1350,4
10801,10801,109,1393,3
10802,10802,109,2324,5
10803,10803,109,3641,5
10804,10804,109,3662,5
10805,10805,109,3827,2
10806,10806,109,4536,2
10807,10807,109,4606,3
10808,10808,109,6323,5
10809,10809,109,6342,5
10810,10810,109,6630,4
10811,10811,109,6634,5
10812,10812,109,8167,4
10813,10813,109,8612,4
10814,10814,109,8909,5
10815,10815,109,9771,5
10816,10816,109,11691,5
10817,10817,109,11927,2
10818,10818,109,12455,1
10819,10819,109,12874,4
10820,10820,109,12946,5
10821,10821,109,13084,3
10822,10822,109,13282,4
10823,10823,109,13879,3
10824,10824,109,14136,4
10825,10825,109,14192,5
10826,10826,109,14248,5
10827,10827,109,14603,5
10828,10828,109,15547,2
10829,10829,109,15604,4
10830,10830,109,15748,2
10831,10831,109,15935,4
10832,10832,109,16346,5
10833,10833,109,16587,4
10834,10834,109,17242,5
10835,10835,109,17643,3
10836,10836,109,18031,4
10837,10837,109,18798,5
10838,10838,109,19171,5
10839,10839,109,19668,3
10840,10840,109,19724,4
10841,10841,109,20076,3
10842,10842,109,20363,2
10843,10843,109,21217,3
10844,10844,109,21228,4
10845,10845,109,21487,5
10846,10846,109,21676,5
10847,10847,109,21724,3
10848,10848,109,21733,4
10849,10849,109,22602,4
10850,10850,109,22913,2
10851,10851,109,23558,3
10852,10852,109,23576,4
10853,10853,109,24326,4
10854,10854,109,24389,4
10855,10855,109,24567,5
10856,10856,109,24834,5
10857,10857,109,25182,5
10858,10858,109,25840,5
10859,10859,109,26097,3
10860,10860,109,26145,3
10861,10861,109,27027,4
10862,10862,109,27612,5
10863,10863,109,27834,4
10864,10864,109,27934,3
10865,10865,109,28824,3
10866,10866,109,29155,4
10867,10867,109,29732,5
10868,10868,109,30601,4
10869,10869,109,30681,4
10870,10870,109,30944,5
10871,10871,109,31001,5
10872,10872,109,31760,4
10873,10873,109,32055,4
10874,10874,109,32305,5
10875,10875,109,32338,5
10876,10876,109,32419,5
10877,10877,109,32490,3
10878,10878,109,32576,2
10879,10879,109,32592,5
10880,10880,109,32748,4
10881,10881,109,32923,4
10882,10882,109,35608,4
10883,10883,109,36099,5
10884,10884,109,36695,4
10885,10885,109,37153,4
10886,10886,109,38080,3
10887,10887,109,39703,5
10888,10888,109,40126,5
10889,10889,109,40490,3
10890,10890,109,40566,5
10891,10891,109,41300,4
10892,10892,109,43622,3
10893,10893,109,45269,4
10894,10894,109,46421,5
10895,10895,109,48559,5
10896,10896,109,48687,5
10897,10897,109,51460,4
10898,10898,109,51480,4
10899,10899,109,52036,5
10900,10900,110,314,4
10901,10901,110,951,5
10902,10902,110,1088,4
10903,10903,110,1350,5
10904,10904,110,1759,3
10905,10905,110,2077,3
10906,10906,110,2171,4
10907,10907,110,3022,4
10908,10908,110,3922,4
10909,10909,110,5272,4
10910,10910,110,5885,4
10911,10911,110,6252,4
10912,10912,110,6567,3
10913,10913,110,6698,4
10914,10914,110,7152,4
10915,10915,110,8060,4
10916,10916,110,8454,5
10917,10917,110,8669,3
10918,10918,110,9011,3
10919,10919,110,9195,4
10920,10920,110,9722,2
10921,10921,110,9843,5
10922,10922,110,10246,5
10923,10923,110,10288,4
10924,10924,110,11239,4
10925,10925,110,11927,5
10926,10926,110,12471,5
10927,10927,110,12476,4
10928,10928,110,13163,4
10929,10929,110,14235,5
10930,10930,110,14285,5
10931,10931,110,14385,4
10932,10932,110,14936,5
10933,10933,110,15494,4
10934,10934,110,16403,5
10935,10935,110,17105,4
10936,10936,110,17832,4
10937,10937,110,18100,4
10938,10938,110,18493,4
10939,10939,110,18550,5
10940,10940,110,19191,4
10941,10941,110,19668,5
10942,10942,110,20243,4
10943,10943,110,22534,4
10944,10944,110,23711,4
10945,10945,110,23768,4
10946,10946,110,24441,4
10947,10947,110,24499,4
10948,10948,110,25164,4
10949,10949,110,25872,5
10950,10950,110,26146,5
10951,10951,110,26398,5
10952,10952,110,27612,5
10953,10953,110,28158,5
10954,10954,110,28824,3
10955,10955,110,29155,4
10956,10956,110,29353,5
10957,10957,110,30944,4
10958,10958,110,31305,5
10959,10959,110,32058,5
10960,10960,110,32745,4
10961,10961,110,32809,4
10962,10962,110,32918,5
10963,10963,110,33147,4
10964,10964,110,33207,4
10965,10965,110,33409,4
10966,10966,110,33697,5
10967,10967,110,33864,3
10968,10968,110,35259,5
10969,10969,110,35326,3
10970,10970,110,36308,2
10971,10971,110,36695,4
10972,10972,110,36883,5
10973,10973,110,37284,5
10974,10974,110,37690,5
10975,10975,110,38067,5
10976,10976,110,38851,3
10977,10977,110,39618,5
10978,10978,110,41074,5
10979,10979,110,44243,4
10980,10980,110,45269,4
10981,10981,110,46139,5
10982,10982,110,46147,5
10983,10983,110,46479,5
10984,10984,110,48007,5
10985,10985,110,48297,3
10986,10986,110,48450,4
10987,10987,110,48482,4
10988,10988,110,49382,5
10989,10989,110,50342,5
10990,10990,110,50399,5
10991,10991,110,50593,5
10992,10992,110,50610,3
10993,10993,110,50684,4
10994,10994,110,51065,5
10995,10995,110,51452,4
10996,10996,110,52036,5
10997,10997,110,52740,3
10998,10998,110,52929,5
10999,10999,110,53173,4
11000,11000,111,439,4
11001,11001,111,725,3
11002,11002,111,1088,3
11003,11003,111,1794,3
11004,11004,111,3005,4
11005,11005,111,3087,5
11006,11006,111,3922,4
11007,11007,111,5461,3
11008,11008,111,6063,5
11009,11009,111,6342,5
11010,11010,111,7152,2
11011,11011,111,7970,4
11012,11012,111,7979,4
11013,11013,111,8440,3
11014,11014,111,8484,4
11015,11015,111,8526,4
11016,11016,111,8612,5
11017,11017,111,9246,2
11018,11018,111,9804,4
11019,11019,111,10111,1
11020,11020,111,10140,3
11021,11021,111,10288,4
11022,11022,111,10944,3
11023,11023,111,11445,4
11024,11024,111,11945,3
11025,11025,111,12381,3
11026,11026,111,12874,4
11027,11027,111,12946,4
11028,11028,111,13084,4
11029,11029,111,13282,5
11030,11030,111,13879,4
11031,11031,111,14136,2
11032,11032,111,14248,4
11033,11033,111,15748,1
11034,11034,111,16576,4
11035,11035,111,17242,3
11036,11036,111,17359,4
11037,11037,111,17434,2
11038,11038,111,17883,3
11039,11039,111,17984,4
11040,11040,111,18031,5
11041,11041,111,18313,5
11042,11042,111,18798,4
11043,11043,111,18857,5
11044,11044,111,19668,3
11045,11045,111,20363,3
11046,11046,111,20467,3
11047,11047,111,20848,4
11048,11048,111,21658,4
11049,11049,111,21781,3
11050,11050,111,22164,3
11051,11051,111,22534,3
11052,11052,111,22602,3
11053,11053,111,22913,3
11054,11054,111,23303,2
11055,11055,111,23576,3
11056,11056,111,23612,2
11057,11057,111,24326,2
11058,11058,111,24499,1
11059,11059,111,24567,4
11060,11060,111,24834,5
11061,11061,111,24845,3
11062,11062,111,26053,3
11063,11063,111,26244,4
11064,11064,111,26282,4
11065,11065,111,26661,4
11066,11066,111,26800,3
11067,11067,111,27499,5
11068,11068,111,28767,4
11069,11069,111,28824,2
11070,11070,111,29703,5
11071,11071,111,29732,4
11072,11072,111,30233,4
11073,11073,111,30871,5
11074,11074,111,31760,5
11075,11075,111,31852,3
11076,11076,111,32592,5
11077,11077,111,32748,5
11078,11078,111,32923,5
11079,11079,111,33207,2
11080,11080,111,33716,4
11081,11081,111,33872,5
11082,11082,111,35146,4
11083,11083,111,36240,5
11084,11084,111,36695,4
11085,11085,111,38080,4
11086,11086,111,39618,3
11087,11087,111,40167,2
11088,11088,111,41240,4
11089,11089,111,42404,4
11090,11090,111,43622,4
11091,11091,111,46977,1
11092,11092,111,47478,2
11093,11093,111,47730,5
11094,11094,111,47746,5
11095,11095,111,47800,1
11096,11096,111,48559,5
11097,11097,111,49298,2
11098,11098,111,51460,4
11099,11099,111,51762,4
11100,11100,112,173,5
11101,11101,112,588,3
11102,11102,112,946,4
11103,11103,112,1772,2
11104,11104,112,2056,3
11105,11105,112,2077,4
11106,11106,112,2271,4
11107,11107,112,2421,3
11108,11108,112,5357,5
11109,11109,112,5379,3
11110,11110,112,5812,3
11111,11111,112,6063,5
11112,11112,112,6397,4
11113,11113,112,6856,3
11114,11114,112,7225,5
11115,11115,112,7563,3
11116,11116,112,7674,4
11117,11117,112,7976,5
11118,11118,112,8286,4
11119,11119,112,8337,3
11120,11120,112,8828,4
11121,11121,112,8909,2
11122,11122,112,9246,2
11123,11123,112,9722,4
11124,11124,112,10315,5
11125,11125,112,10688,3
11126,11126,112,10727,4
11127,11127,112,11191,5
11128,11128,112,11263,5
11129,11129,112,11502,4
11130,11130,112,11599,4
11131,11131,112,12734,5
11132,11132,112,13134,4
11133,11133,112,13163,5
11134,11134,112,13361,5
11135,11135,112,13544,5
11136,11136,112,13745,5
11137,11137,112,14585,4
11138,11138,112,14839,4
11139,11139,112,14873,4
11140,11140,112,14943,2
